,Hidden Feature-1,Hidden Feature-2,Type
3332,4.376676,26.380314,Jamming
3333,29.927261,64.176636,Jamming
3334,37.18697,35.838543,Jamming
3335,40.481293,34.315605,Jamming
3336,21.720884,26.107164,Jamming
3337,19.519289,19.505404,Jamming
3338,10.478481,36.516087,Jamming
3339,24.6724,67.86195,Jamming
3340,40.348984,42.35281,Jamming
3341,27.024105,24.343285,Jamming
3342,20.049194,49.354424,Jamming
3343,39.957073,26.68817,Jamming
3344,40.022484,34.951164,Jamming
3345,31.314262,25.452532,Jamming
3346,9.45741,54.991745,Jamming
3347,0.7431339,40.448612,Jamming
3348,19.958408,62.382156,Jamming
3349,24.968563,30.7811,Jamming
3350,46.253258,40.943485,Jamming
3351,27.815332,34.06358,Jamming
3352,28.909657,29.254599,Jamming
3353,42.435993,43.820557,Jamming
3354,5.968239,58.669613,Jamming
3355,30.472595,45.483086,Jamming
3356,12.497912,32.482258,Jamming
3357,23.475754,67.3889,Jamming
3358,44.030212,53.229973,Jamming
3359,40.5731,55.951893,Jamming
3360,46.525352,41.143143,Jamming
3361,31.44701,25.604359,Jamming
3362,42.10127,44.35356,Jamming
3363,19.237297,44.857574,Jamming
3364,11.961855,64.83556,Jamming
3365,23.707308,28.341976,Jamming
3366,15.924243,61.84616,Jamming
3367,24.678448,22.708054,Jamming
3368,26.874521,19.03974,Jamming
3369,21.11629,61.491364,Jamming
3370,18.014187,41.911545,Jamming
3371,41.889587,38.637756,Jamming
3372,4.892992,31.758245,Jamming
3373,34.44391,36.094166,Jamming
3374,7.5182056,55.111565,Jamming
3375,16.769485,61.95859,Jamming
3376,22.98321,22.97224,Jamming
3377,20.805067,24.15322,Jamming
3378,31.024366,54.825497,Jamming
3379,10.043955,35.852077,Jamming
3380,38.819744,40.806084,Jamming
3381,23.540293,34.72045,Jamming
3382,0.1838814,49.56592,Jamming
3383,16.724226,30.747736,Jamming
3384,16.53937,62.875412,Jamming
3385,4.8944874,35.159073,Jamming
3386,30.918327,35.269997,Jamming
3387,25.841578,31.406754,Jamming
3388,20.920506,28.209269,Jamming
3389,47.362854,42.140278,Jamming
3390,3.1905842,33.99655,Jamming
3391,27.404905,31.584625,Jamming
3392,25.569843,37.785072,Jamming
3393,17.260496,61.67332,Jamming
3394,34.2981,41.126034,Jamming
3395,23.31467,36.80528,Jamming
3396,24.94015,47.894913,Jamming
3397,18.684889,30.959772,Jamming
3398,47.18261,41.788795,Jamming
3399,21.030828,37.78978,Jamming
3400,5.038013,65.892334,Jamming
3401,3.991746,38.962517,Jamming
3402,16.294205,67.26468,Jamming
3403,19.395765,27.728552,Jamming
3404,16.509981,31.72195,Jamming
3405,11.5959215,61.225338,Jamming
3406,19.468592,31.913029,Jamming
3407,41.787167,33.101536,Jamming
3408,24.529127,38.288532,Jamming
3409,27.594316,37.33559,Jamming
3410,17.45198,24.528856,Jamming
3411,20.869938,66.34956,Jamming
3412,21.226288,29.84026,Jamming
3413,19.54084,43.323116,Jamming
3414,11.428049,59.422985,Jamming
3415,6.6734524,48.994102,Jamming
3416,46.875626,48.202503,Jamming
3417,7.947582,39.357452,Jamming
3418,16.646004,41.80251,Jamming
3419,19.194304,33.879112,Jamming
3420,22.861313,71.368385,Jamming
3421,15.354953,32.02388,Jamming
3422,18.647478,43.724865,Jamming
3423,21.347452,40.279037,Jamming
3424,25.67354,21.76157,Jamming
3425,42.018845,32.369793,Jamming
3426,19.193644,46.650543,Jamming
3427,5.2498407,54.882526,Jamming
3428,30.267208,44.301624,Jamming
3429,21.551678,65.84456,Jamming
3430,19.864838,32.756985,Jamming
3431,38.443245,44.54236,Jamming
3432,28.708004,52.49167,Jamming
3433,6.5952473,54.200813,Jamming
3434,45.648193,46.166576,Jamming
3435,2.5016956,41.449665,Jamming
3436,6.3420715,54.13797,Jamming
3437,21.381857,55.653805,Jamming
3438,49.825256,48.944096,Jamming
3439,21.886433,27.74368,Jamming
3440,4.3301773,60.598152,Jamming
3441,16.857931,66.92373,Jamming
3442,9.452033,28.94604,Jamming
3443,41.2378,31.517315,Jamming
3444,10.459098,29.897266,Jamming
3445,34.47238,54.381737,Jamming
3446,39.913403,35.450325,Jamming
3447,24.88224,67.377525,Jamming
3448,5.916259,40.179012,Jamming
3449,16.612764,66.757706,Jamming
3450,12.915177,65.85014,Jamming
3451,5.2153125,47.79636,Jamming
3452,41.836094,38.659397,Jamming
3453,36.928387,36.854855,Jamming
3454,8.212106,42.040997,Jamming
3455,19.466742,36.00532,Jamming
3456,21.698765,69.20835,Jamming
3457,1.2686923,38.62343,Jamming
3458,14.474197,40.538464,Jamming
3459,21.64753,62.211643,Jamming
3460,26.59667,40.342575,Jamming
3461,44.239716,35.6754,Jamming
3462,17.77588,40.057194,Jamming
3463,8.818008,33.805508,Jamming
3464,36.047974,54.921738,Jamming
3465,17.557817,60.89779,Jamming
3466,39.535393,37.02693,Jamming
3467,44.184185,46.551838,Jamming
3468,42.486618,38.075466,Jamming
3469,17.271132,68.18121,Jamming
3470,50.18954,46.09535,Jamming
3471,20.806074,43.180336,Jamming
3472,11.881542,20.611546,Jamming
3473,13.796111,49.58018,Jamming
3474,24.187378,68.92515,Jamming
3475,41.579826,42.24895,Jamming
3476,25.252945,41.23062,Jamming
3477,30.131641,50.072952,Jamming
3478,32.090034,56.07098,Jamming
3479,50.563778,44.892014,Jamming
3480,4.248765,59.423584,Jamming
3481,16.686247,64.81585,Jamming
3482,2.2480197,42.93686,Jamming
3483,49.747066,48.588123,Jamming
3484,19.947844,38.544838,Jamming
3485,14.929891,26.588266,Jamming
3486,5.938372,59.586914,Jamming
3487,20.214647,34.30721,Jamming
3488,45.65054,35.725883,Jamming
3489,14.841845,35.57991,Jamming
3490,16.311686,48.121227,Jamming
3491,10.696913,42.072845,Jamming
3492,20.559105,65.302376,Jamming
3493,20.03643,38.168957,Jamming
3494,5.4354467,58.22362,Jamming
3495,37.668186,49.74318,Jamming
3496,-3.4169886,49.325584,Jamming
3497,50.1339,46.170647,Jamming
3498,17.445284,67.761116,Jamming
3499,48.793167,38.147324,Jamming
3500,22.41285,37.603626,Jamming
3501,39.33789,50.079082,Jamming
3502,20.948635,38.71685,Jamming
3503,10.541668,45.50539,Jamming
3504,14.926905,71.25618,Jamming
3505,14.678491,27.71703,Jamming
3506,41.793636,36.29209,Jamming
3507,11.984318,32.215923,Jamming
3508,22.178577,43.914562,Jamming
3509,10.649736,43.92359,Jamming
3510,18.263266,62.415604,Jamming
3511,42.53493,43.000435,Jamming
3512,21.304157,42.449417,Jamming
3513,43.29231,46.018784,Jamming
3514,43.467983,49.3294,Jamming
3515,42.674484,38.43191,Jamming
3516,16.18771,71.90639,Jamming
3517,17.706617,44.388203,Jamming
3518,23.439852,31.047188,Jamming
3519,20.808985,70.45457,Jamming
3520,5.72037,61.212467,Jamming
3521,15.057672,27.609558,Jamming
3522,42.435703,49.989555,Jamming
3523,30.133602,44.0832,Jamming
3524,43.89519,34.554806,Jamming
3525,37.211693,47.463783,Jamming
3526,9.539043,30.438316,Jamming
3527,15.616274,26.853884,Jamming
3528,18.551502,68.73763,Jamming
3529,8.3890915,46.33136,Jamming
3530,7.959642,46.71525,Jamming
3531,44.011883,46.420475,Jamming
3532,5.183939,47.865444,Jamming
3533,42.636723,37.872494,Jamming
3534,17.781364,44.400578,Jamming
3535,24.373035,37.13068,Jamming
3536,21.995886,36.87913,Jamming
3537,21.985271,70.90205,Jamming
3538,-3.590149,50.00642,Jamming
3539,0.06899159,34.125286,Jamming
3540,14.879174,71.04938,Jamming
3541,10.288763,24.89079,Jamming
3542,41.828102,36.24655,Jamming
3543,17.782501,34.90625,Jamming
3544,11.638615,37.572067,Jamming
3545,22.65671,49.400867,Jamming
3546,8.874047,63.263325,Jamming
3547,16.157352,43.20811,Jamming
3548,31.950033,33.363045,Jamming
3549,49.141327,47.28556,Jamming
3550,25.616835,21.835623,Jamming
3551,26.995241,68.12401,Jamming
3552,18.459854,31.816666,Jamming
3553,19.403608,44.801556,Jamming
3554,9.617606,25.983715,Jamming
3555,18.526249,40.959713,Jamming
3556,16.062727,32.601513,Jamming
3557,5.9301987,59.46183,Jamming
3558,26.458948,58.650032,Jamming
3559,0.87139404,38.03366,Jamming
3560,26.847626,33.529945,Jamming
3561,6.18349,34.3046,Jamming
3562,15.186759,40.68113,Jamming
3563,5.636556,39.54711,Jamming
3564,14.490784,46.460503,Jamming
3565,12.954873,43.955326,Jamming
3566,16.437904,41.77807,Jamming
3567,47.534813,48.998066,Jamming
3568,27.40484,22.62436,Jamming
3569,21.543478,48.650772,Jamming
3570,15.367062,37.308662,Jamming
3571,22.385662,51.094925,Jamming
3572,37.14303,35.62081,Jamming
3573,14.327309,42.067486,Jamming
3574,15.58264,32.063286,Jamming
3575,5.958958,59.47889,Jamming
3576,13.76728,68.41724,Jamming
3577,32.430744,46.180153,Jamming
3578,27.31671,31.401098,Jamming
3579,-0.7460276,37.055813,Jamming
3580,34.986847,55.285606,Jamming
3581,9.274271,47.228092,Jamming
3582,25.148783,61.84637,Jamming
3583,13.967242,39.107273,Jamming
3584,38.801117,37.832542,Jamming
3585,37.18575,38.5215,Jamming
3586,21.160528,59.232162,Jamming
3587,33.331013,58.101147,Jamming
3588,24.338795,62.227882,Jamming
3589,8.743896,39.030945,Jamming
3590,-4.1780686,46.687347,Jamming
3591,36.95228,59.600327,Jamming
3592,7.173963,37.28513,Jamming
3593,21.643305,31.101076,Jamming
3594,34.36876,27.088808,Jamming
3595,10.036347,43.34357,Jamming
3596,37.259735,33.112186,Jamming
3597,14.592289,33.659336,Jamming
3598,2.3963308,39.81256,Jamming
3599,22.968842,24.53444,Jamming
3600,24.940258,29.104485,Jamming
3601,20.316563,62.444443,Jamming
3602,2.8718376,42.87548,Jamming
3603,5.79591,52.517666,Jamming
3604,10.390521,47.65301,Jamming
3605,34.28623,55.90462,Jamming
3606,23.50608,29.019003,Jamming
3607,31.762897,48.236263,Jamming
3608,37.712727,40.39126,Jamming
3609,38.894352,54.770554,Jamming
3610,7.131192,37.042465,Jamming
3611,20.185667,28.841091,Jamming
3612,49.534126,48.842083,Jamming
3613,32.734734,59.21613,Jamming
3614,3.2512732,36.8723,Jamming
3615,21.52547,32.429455,Jamming
3616,24.632925,71.21826,Jamming
3617,27.236797,30.97394,Jamming
3618,2.4405067,41.583157,Jamming
3619,14.401955,38.972378,Jamming
3620,15.971317,25.510511,Jamming
3621,26.118526,55.19461,Jamming
3622,4.147424,46.019077,Jamming
3623,47.079464,43.51103,Jamming
3624,17.911877,40.037727,Jamming
3625,4.345321,52.934837,Jamming
3626,8.939979,54.799244,Jamming
3627,17.78184,65.550545,Jamming
3628,7.3224134,46.651035,Jamming
3629,20.563976,36.2126,Jamming
3630,-0.6016124,38.267826,Jamming
3631,5.2592244,44.311363,Jamming
3632,39.625977,38.979176,Jamming
3633,29.416681,32.33205,Jamming
3634,11.979851,57.976864,Jamming
3635,5.4333735,37.436756,Jamming
3636,21.681618,71.01311,Jamming
3637,13.820011,38.46247,Jamming
3638,7.924595,62.747097,Jamming
3639,14.378758,38.60176,Jamming
3640,1.4183758,36.288876,Jamming
3641,47.04901,43.5299,Jamming
3642,-1.2399483,48.451424,Jamming
3643,4.5480328,52.748966,Jamming
3644,28.543098,23.89223,Jamming
3645,19.684498,61.527966,Jamming
3646,3.0509045,43.69435,Jamming
3647,14.072127,42.56255,Jamming
3648,-1.5392033,58.488304,Jamming
3649,7.463676,37.95857,Jamming
3650,47.222866,41.503067,Jamming
3651,4.455563,52.784985,Jamming
3652,7.1947765,62.143734,Jamming
3653,28.26401,30.743715,Jamming
3654,15.112797,70.09949,Jamming
3655,6.8394856,25.178293,Jamming
3656,17.476135,32.445698,Jamming
3657,16.561724,36.509327,Jamming
3658,24.732994,44.53432,Jamming
3659,46.738842,43.73435,Jamming
3660,22.094599,33.98648,Jamming
3661,6.9813514,58.195713,Jamming
3662,49.53518,49.132988,Jamming
3663,17.024748,62.73043,Jamming
3664,39.15299,35.387966,Jamming
3665,14.919476,26.208647,Jamming
3666,22.551355,35.33665,Jamming
3667,34.123096,51.108315,Jamming
3668,46.145058,42.514896,Jamming
3669,42.282707,43.426826,Jamming
3670,16.976519,61.781788,Jamming
3671,23.338842,53.702923,Jamming
3672,19.02553,69.97014,Jamming
3673,7.8233156,60.552612,Jamming
3674,19.866505,58.367825,Jamming
3675,32.235317,46.08126,Jamming
3676,14.531153,46.460377,Jamming
3677,46.90871,43.585766,Jamming
3678,22.05677,37.838905,Jamming
3679,6.740892,58.202335,Jamming
3680,49.16639,47.313396,Jamming
3681,16.329735,61.5717,Jamming
3682,20.409378,34.354233,Jamming
3683,32.963448,47.64328,Jamming
3684,19.365868,45.913033,Jamming
3685,10.076858,39.528934,Jamming
3686,42.309437,31.797066,Jamming
3687,15.554825,69.4008,Jamming
3688,8.640596,62.03492,Jamming
3689,46.582043,50.543873,Jamming
3690,14.6275015,67.8408,Jamming
3691,6.819562,36.73529,Jamming
3692,17.49584,32.379944,Jamming
3693,21.561152,40.334198,Jamming
3694,27.500603,19.188826,Jamming
3695,46.817654,43.56687,Jamming
3696,28.152308,35.360214,Jamming
3697,4.571831,56.310604,Jamming
3698,4.403157,50.353973,Jamming
3699,23.946358,46.21138,Jamming
3700,4.725829,41.904694,Jamming
3701,34.658123,38.786705,Jamming
3702,4.214654,39.991386,Jamming
3703,21.820637,33.476017,Jamming
3704,33.52363,58.3469,Jamming
3705,40.9455,48.12913,Jamming
3706,10.18761,24.057365,Jamming
3707,22.867012,33.226616,Jamming
3708,37.61539,46.395317,Jamming
3709,11.560245,33.352734,Jamming
3710,19.165493,34.247684,Jamming
3711,24.584036,58.26193,Jamming
3712,24.298256,30.052933,Jamming
3713,8.981054,29.762188,Jamming
3714,14.825532,52.086308,Jamming
3715,4.6581483,56.180103,Jamming
3716,24.750696,25.915598,Jamming
3717,4.932989,43.120083,Jamming
3718,24.14757,45.06974,Jamming
3719,28.746992,32.16822,Jamming
3720,1.4678571,36.817043,Jamming
3721,-0.6438157,43.286713,Jamming
3722,33.034042,65.229324,Jamming
3723,36.15773,49.531147,Jamming
3724,4.431797,50.497322,Jamming
3725,27.346655,32.84224,Jamming
3726,16.781584,46.376682,Jamming
3727,15.502613,32.23092,Jamming
3728,6.0399766,59.125393,Jamming
3729,24.496656,25.858557,Jamming
3730,37.154373,50.466694,Jamming
3731,25.717913,36.50833,Jamming
3732,18.466179,38.14426,Jamming
3733,12.263128,62.406567,Jamming
3734,36.169807,57.838722,Jamming
3735,22.740675,46.065666,Jamming
3736,5.611494,43.773235,Jamming
3737,4.1464963,59.45303,Jamming
3738,4.3150396,39.92065,Jamming
3739,14.824594,67.580666,Jamming
3740,34.98016,56.765305,Jamming
3741,32.27685,45.89074,Jamming
3742,23.587952,27.896587,Jamming
3743,18.739866,38.100903,Jamming
3744,40.26317,35.957417,Jamming
3745,15.36783,33.01659,Jamming
3746,5.701972,60.567493,Jamming
3747,13.948224,39.325638,Jamming
3748,10.002132,30.931099,Jamming
3749,26.181074,35.910652,Jamming
3750,16.647945,36.613815,Jamming
3751,8.834913,53.095325,Jamming
3752,15.514245,37.54236,Jamming
3753,3.0884564,44.859917,Jamming
3754,0.8699696,37.619125,Jamming
3755,14.639216,65.77715,Jamming
3756,6.8590794,46.215546,Jamming
3757,21.623285,65.60169,Jamming
3758,33.774784,58.344437,Jamming
3759,36.2612,48.595566,Jamming
3760,35.202477,35.692177,Jamming
3761,18.991167,32.55946,Jamming
3762,20.966288,44.22871,Jamming
3763,44.86686,45.62006,Jamming
3764,15.697091,59.68715,Jamming
3765,19.886936,43.347908,Jamming
3766,-5.0088234,45.256016,Jamming
3767,18.049711,47.822914,Jamming
3768,18.3655,47.842323,Jamming
3769,22.064627,43.08069,Jamming
3770,18.743027,43.561928,Jamming
3771,25.517048,51.52846,Jamming
3772,10.477889,28.531094,Jamming
3773,8.111095,61.557686,Jamming
3774,27.098593,41.93882,Jamming
3775,8.880018,26.493267,Jamming
3776,26.52607,35.08673,Jamming
3777,10.397591,53.348507,Jamming
3778,6.3691883,25.576368,Jamming
3779,22.217442,60.550076,Jamming
3780,45.738537,52.652657,Jamming
3781,13.006415,60.62119,Jamming
3782,21.6153,47.217632,Jamming
3783,10.178855,48.57054,Jamming
3784,43.67674,46.808495,Jamming
3785,27.39498,68.654526,Jamming
3786,42.965446,47.835327,Jamming
3787,0.6585644,38.856686,Jamming
3788,11.088021,54.698723,Jamming
3789,35.077007,48.537685,Jamming
3790,11.732813,60.568546,Jamming
3791,14.486478,24.503092,Jamming
3792,14.706873,59.119606,Jamming
3793,25.851166,43.74555,Jamming
3794,30.253515,42.21477,Jamming
3795,38.703323,47.498528,Jamming
3796,16.234468,58.04227,Jamming
3797,35.86339,22.250576,Jamming
3798,43.232204,43.301243,Jamming
3799,34.812084,47.852463,Jamming
3800,34.410583,42.87518,Jamming
3801,18.49364,45.097176,Jamming
3802,13.174095,22.541279,Jamming
3803,14.078051,55.410946,Jamming
3804,5.6027346,59.570847,Jamming
3805,38.503853,36.940792,Jamming
3806,25.756092,31.812286,Jamming
3807,17.779007,57.099392,Jamming
3808,14.16439,24.579231,Jamming
3809,13.811746,29.84858,Jamming
3810,42.181072,40.713936,Jamming
3811,16.915026,24.906137,Jamming
3812,4.2371416,59.211723,Jamming
3813,1.3682958,32.68952,Jamming
3814,9.453363,49.188133,Jamming
3815,21.896927,27.214418,Jamming
3816,9.585783,66.95335,Jamming
3817,35.898205,44.726788,Jamming
3818,23.843836,25.68467,Jamming
3819,9.756617,43.31086,Jamming
3820,-0.663638,58.442352,Jamming
3821,22.615396,49.475937,Jamming
3822,27.411472,34.818794,Jamming
3823,0.87881655,40.637688,Jamming
3824,28.809105,23.720499,Jamming
3825,16.951315,47.65039,Jamming
3826,13.896713,25.39511,Jamming
3827,15.434757,27.56986,Jamming
3828,22.964386,40.877224,Jamming
3829,3.427567,25.812683,Jamming
3830,30.252775,42.21338,Jamming
3831,8.620812,27.712355,Jamming
3832,11.678172,60.184048,Jamming
3833,32.941273,13.039238,Jamming
3834,25.390398,54.88526,Jamming
3835,28.022318,65.619225,Jamming
3836,15.935095,60.66127,Jamming
3837,16.092255,47.27152,Jamming
3838,35.454266,43.911655,Jamming
3839,13.887857,65.38244,Jamming
3840,11.835131,44.852047,Jamming
3841,4.896965,40.034912,Jamming
3842,7.920404,49.946373,Jamming
3843,-0.4438235,40.28268,Jamming
3844,26.528135,62.40076,Jamming
3845,12.558638,24.743309,Jamming
3846,38.74257,41.138577,Jamming
3847,29.359095,38.966656,Jamming
3848,5.158568,54.81566,Jamming
3849,25.327274,42.77888,Jamming
3850,9.486287,22.061369,Jamming
3851,6.2579775,53.843777,Jamming
3852,33.18958,50.971485,Jamming
3853,11.765364,23.344898,Jamming
3854,13.4046755,59.60693,Jamming
3855,28.427162,25.01404,Jamming
3856,41.77712,31.47235,Jamming
3857,46.376278,52.324226,Jamming
3858,-0.1870479,48.285378,Jamming
3859,17.64395,61.987206,Jamming
3860,5.0234847,55.605717,Jamming
3861,22.771503,59.257442,Jamming
3862,9.042238,22.601372,Jamming
3863,41.088223,49.705696,Jamming
3864,26.865612,24.427162,Jamming
3865,27.19285,35.623123,Jamming
3866,46.39606,45.00335,Jamming
3867,23.981934,58.191364,Jamming
3868,25.883537,59.764404,Jamming
3869,9.686802,42.366203,Jamming
3870,32.781464,53.20297,Jamming
3871,6.0287647,27.435526,Jamming
3872,32.029392,51.140182,Jamming
3873,5.2904544,58.136402,Jamming
3874,23.553455,25.100899,Jamming
3875,42.64403,44.155403,Jamming
3876,-0.46570605,55.122402,Jamming
3877,-2.265,37.396267,Jamming
3878,26.688002,26.617235,Jamming
3879,18.173695,59.244022,Jamming
3880,18.384525,27.232012,Jamming
3881,36.751183,44.80805,Jamming
3882,11.52787,58.039757,Jamming
3883,18.364594,27.35492,Jamming
3884,44.34423,47.886456,Jamming
3885,8.329788,61.269466,Jamming
3886,13.804338,62.51934,Jamming
3887,38.35548,46.23819,Jamming
3888,21.3792,64.79843,Jamming
3889,6.104381,27.369957,Jamming
3890,29.51551,42.944153,Jamming
3891,4.4627438,28.580244,Jamming
3892,30.597311,38.491306,Jamming
3893,42.547867,43.449574,Jamming
3894,6.2340484,39.48234,Jamming
3895,21.722094,53.21433,Jamming
3896,20.647789,24.443953,Jamming
3897,20.783371,68.51694,Jamming
3898,10.395087,26.474314,Jamming
3899,9.201356,34.59168,Jamming
3900,9.5030985,24.419157,Jamming
3901,13.461175,29.240852,Jamming
3902,46.198097,43.814842,Jamming
3903,12.471777,36.486137,Jamming
3904,21.048052,66.00336,Jamming
3905,24.480034,48.963272,Jamming
3906,36.294994,61.290253,Jamming
3907,32.6933,43.020496,Jamming
3908,21.364279,38.880127,Jamming
3909,19.43895,36.07198,Jamming
3910,29.76191,38.523884,Jamming
3911,42.912926,44.337063,Jamming
3912,8.298591,28.405842,Jamming
3913,30.104977,43.192886,Jamming
3914,20.682034,48.22259,Jamming
3915,24.671974,71.30274,Jamming
3916,21.419994,59.44759,Jamming
3917,3.3831556,30.164034,Jamming
3918,11.034669,29.170475,Jamming
3919,10.501881,49.316242,Jamming
3920,43.424328,43.96097,Jamming
3921,9.558473,38.764233,Jamming
3922,7.7809863,61.212414,Jamming
3923,37.791615,44.09052,Jamming
3924,22.822609,61.49905,Jamming
3925,33.059048,42.89154,Jamming
3926,7.1475296,24.75798,Jamming
3927,23.627167,30.417397,Jamming
3928,34.82543,46.554028,Jamming
3929,42.900234,44.627132,Jamming
3930,34.416035,42.70363,Jamming
3931,8.221445,41.080452,Jamming
3932,18.47189,47.440826,Jamming
3933,21.773203,60.088425,Jamming
3934,22.234077,71.30863,Jamming
3935,8.197272,22.614227,Jamming
3936,6.942107,25.114578,Jamming
3937,17.076075,46.245613,Jamming
3938,44.046165,49.364796,Jamming
3939,44.43314,50.596687,Jamming
3940,18.768938,64.25679,Jamming
3941,31.560915,46.761192,Jamming
3942,24.196726,58.668762,Jamming
3943,14.541194,33.687855,Jamming
3944,38.168926,48.85518,Jamming
3945,11.448687,46.037846,Jamming
3946,11.413696,21.030045,Jamming
3947,42.433495,40.24644,Jamming
3948,15.278172,69.74186,Jamming
3949,16.812986,29.186058,Jamming
3950,3.6519408,37.15511,Jamming
3951,20.53853,61.990753,Jamming
3952,33.181602,50.367737,Jamming
3953,13.493418,49.268642,Jamming
3954,43.700813,46.23699,Jamming
3955,41.07729,45.292393,Jamming
3956,44.150078,49.93005,Jamming
3957,23.12378,25.00065,Jamming
3958,4.1235223,58.69213,Jamming
3959,23.360579,51.811287,Jamming
3960,23.995928,60.079533,Jamming
3961,19.168177,59.085373,Jamming
3962,38.165573,48.875107,Jamming
3963,23.637321,39.811993,Jamming
3964,9.396072,60.96916,Jamming
3965,43.35928,45.73408,Jamming
3966,46.882034,48.978237,Jamming
3967,14.596433,42.233814,Jamming
3968,17.411465,37.521824,Jamming
3969,16.680864,62.883694,Jamming
3970,43.16483,42.37462,Jamming
3971,33.568787,56.052036,Jamming
3972,46.394833,45.5572,Jamming
3973,17.761137,50.933956,Jamming
3974,44.029137,49.8741,Jamming
3975,27.28774,19.220669,Jamming
3976,14.900643,65.394966,Jamming
3977,23.588308,52.65066,Jamming
3978,26.886244,67.87268,Jamming
3979,22.680588,53.43509,Jamming
3980,21.103258,30.141697,Jamming
3981,18.74078,35.414536,Jamming
3982,44.31481,50.74016,Jamming
3983,41.838802,40.14245,Jamming
3984,25.472534,38.853043,Jamming
3985,6.7940607,31.234478,Jamming
3986,40.765877,47.962658,Jamming
3987,45.809628,52.514694,Jamming
3988,20.52975,67.425354,Jamming
3989,5.9616876,25.419462,Jamming
3990,9.607846,36.009434,Jamming
3991,16.993055,48.749744,Jamming
3992,38.44666,41.25921,Jamming
3993,37.670166,43.379314,Jamming
3994,7.715479,62.549503,Jamming
3995,27.408884,31.265835,Jamming
3996,22.548344,61.460255,Jamming
3997,30.19578,42.76311,Jamming
3998,12.645086,33.230637,Jamming
3999,28.287212,22.220863,Jamming
4000,32.91957,47.84632,Jamming
4001,42.83712,44.547043,Jamming
4002,10.18116,44.092655,Jamming
4003,4.748782,51.005894,Jamming
4004,5.1442957,57.849266,Jamming
4005,16.86637,61.77704,Jamming
4006,37.30194,47.412994,Jamming
4007,10.775205,56.267975,Jamming
4008,32.802418,36.285564,Jamming
4009,34.484627,44.56667,Jamming
4010,44.190323,50.39557,Jamming
4011,26.343645,52.43572,Jamming
4012,15.3036995,28.338497,Jamming
4013,5.302668,36.651917,Jamming
4014,14.438686,69.58526,Jamming
4015,13.418244,41.37091,Jamming
4016,12.905266,53.54023,Jamming
4017,12.973046,60.244064,Jamming
4018,27.915651,43.173683,Jamming
4019,43.83319,43.88987,Jamming
4020,28.186071,49.635147,Jamming
4021,16.447601,33.537006,Jamming
4022,1.2170682,47.26229,Jamming
4023,17.507666,68.83885,Jamming
4024,7.3644376,55.069244,Jamming
4025,5.7781262,26.745365,Jamming
4026,-4.121872,46.57095,Jamming
4027,39.396072,54.53669,Jamming
4028,44.04411,41.096493,Jamming
4029,26.394918,51.95113,Jamming
4030,11.784027,40.000072,Jamming
4031,0.6363993,40.558784,Jamming
4032,16.892561,62.442616,Jamming
4033,11.376954,39.339302,Jamming
4034,35.218163,44.03446,Jamming
4035,7.8894167,59.162815,Jamming
4036,25.742968,22.010921,Jamming
4037,43.732227,40.72362,Jamming
4038,24.37406,62.24753,Jamming
4039,5.5270214,58.20961,Jamming
4040,14.203975,46.538296,Jamming
4041,18.774525,66.430145,Jamming
4042,-1.322783,35.18432,Jamming
4043,13.91299,52.97046,Jamming
4044,10.516556,53.22499,Jamming
4045,36.8684,54.84633,Jamming
4046,43.902237,37.021015,Jamming
4047,35.834717,22.28336,Jamming
4048,15.174157,29.376987,Jamming
4049,0.5919199,41.511154,Jamming
4050,24.041859,62.312065,Jamming
4051,26.56322,44.248066,Jamming
4052,37.882202,37.41046,Jamming
4053,24.840303,24.348476,Jamming
4054,30.344576,42.05505,Jamming
4055,46.279663,40.66271,Jamming
4056,9.240988,20.660143,Jamming
4057,19.494678,19.275599,Jamming
4058,27.203129,67.08423,Jamming
4059,20.784376,64.3013,Jamming
4060,8.990152,29.778067,Jamming
4061,38.07065,37.37434,Jamming
4062,34.79812,47.667057,Jamming
4063,33.81849,41.104393,Jamming
4064,44.04753,40.902092,Jamming
4065,13.4501,70.35278,Jamming
4066,13.900602,25.563387,Jamming
4067,43.96816,33.502785,Jamming
4068,6.2752266,61.283455,Jamming
4069,6.954037,55.2163,Jamming
4070,36.871284,46.46654,Jamming
4071,29.459686,24.824505,Jamming
4072,14.777659,48.248756,Jamming
4073,43.628906,44.891052,Jamming
4074,25.081785,49.394352,Jamming
4075,36.32884,46.938065,Jamming
4076,18.45871,51.5268,Jamming
4077,16.846027,63.22237,Jamming
4078,8.670114,21.081793,Jamming
4079,27.393744,19.243568,Jamming
4080,17.653872,23.854994,Jamming
4081,10.86073,36.38273,Jamming
4082,44.01362,43.76918,Jamming
4083,27.105888,45.192097,Jamming
4084,17.355238,36.313507,Jamming
4085,38.948856,48.904102,Jamming
4086,24.954502,66.98665,Jamming
4087,35.231293,45.83778,Jamming
4088,37.720108,44.447235,Jamming
4089,6.463425,28.942322,Jamming
4090,27.772377,35.93031,Jamming
4091,47.707626,48.776985,Jamming
4092,33.58625,48.888786,Jamming
4093,32.449474,47.465256,Jamming
4094,4.797044,57.50534,Jamming
4095,18.528248,63.66162,Jamming
4096,42.41833,38.915127,Jamming
4097,23.89571,66.30359,Jamming
4098,5.901996,27.41524,Jamming
4099,36.248665,35.73665,Jamming
4100,49.16938,47.18972,Jamming
4101,-2.8686347,52.4872,Jamming
