,Hidden Feature-1,Hidden Feature-2,Type
2898,-53.9522,-22.132591,Normal
2899,-31.656113,-1.8292254,Normal
2900,-27.799892,-14.081103,Normal
2901,-21.700268,-15.253369,Normal
2902,-18.669949,-19.719118,Normal
2903,-52.367374,1.7924662,Normal
2904,-43.84734,18.510895,Normal
2905,-22.420876,-41.32615,Normal
2906,-49.94097,16.606758,Normal
2907,-26.200666,-44.06745,Normal
2908,-8.057274,-7.896746,Normal
2909,-55.845554,-24.58253,Normal
2910,-49.90933,-30.902542,Normal
2911,-46.605026,10.753911,Normal
2912,-42.325813,-17.089893,Normal
2913,-31.730759,-10.476899,Normal
2914,-35.71602,-5.566391,Normal
2915,-20.56268,-16.138632,Normal
2916,-50.71473,0.24655955,Normal
2917,-12.850078,-19.101019,Normal
2918,-19.40745,-35.943817,Normal
2919,-48.67599,15.781284,Normal
2920,-28.227427,-42.14127,Normal
2921,-49.91485,-5.815701,Normal
2922,-56.205452,-23.268091,Normal
2923,-49.63318,-35.70346,Normal
2924,-46.93491,10.788688,Normal
2925,-48.028515,-26.529942,Normal
2926,-41.554867,-16.612602,Normal
2927,-35.754185,-7.362609,Normal
2928,-29.418518,-13.182773,Normal
2929,-45.92122,4.999876,Normal
2930,-43.9933,20.211695,Normal
2931,-13.979305,-21.181704,Normal
2932,-45.418728,19.87906,Normal
2933,-43.303726,-1.1135731,Normal
2934,-48.838505,-2.3914425,Normal
2935,-42.678963,17.59218,Normal
2936,-47.73026,-33.754055,Normal
2937,-48.051926,9.206451,Normal
2938,-48.4185,-28.893633,Normal
2939,-46.16529,-23.084242,Normal
2940,-44.96442,16.670864,Normal
2941,-33.139847,-14.332174,Normal
2942,-45.029747,4.2616806,Normal
2943,-26.458025,-9.265998,Normal
2944,-17.665222,-18.073072,Normal
2945,-42.68168,27.265919,Normal
2946,-19.823828,-36.47491,Normal
2947,-19.849358,-7.174599,Normal
2948,-42.555973,-1.0825553,Normal
2949,-37.042744,-42.97249,Normal
2950,-47.991333,9.691897,Normal
2951,-48.71043,-34.515213,Normal
2952,-52.419697,-26.521696,Normal
2953,-44.904182,16.294329,Normal
2954,-42.043163,-18.415688,Normal
2955,-44.905415,4.177805,Normal
2956,-27.72231,-12.124191,Normal
2957,-21.625961,-13.507786,Normal
2958,-42.52268,27.148727,Normal
2959,-13.810628,-21.96539,Normal
2960,-48.89805,-2.492806,Normal
2961,-41.58149,-1.481756,Normal
2962,-29.351952,-41.455105,Normal
2963,-47.290813,8.970758,Normal
2964,-49.99736,-34.827644,Normal
2965,-50.38746,-33.92655,Normal
2966,-48.33315,-26.426765,Normal
2967,-43.099674,-20.795732,Normal
2968,-35.30219,-16.423283,Normal
2969,-32.639397,-12.590846,Normal
2970,-35.221455,-6.4851985,Normal
2971,-21.34933,-14.507879,Normal
2972,-48.470562,1.9515744,Normal
2973,-43.20152,20.529385,Normal
2974,-19.827345,-38.05039,Normal
2975,-24.30784,-42.520176,Normal
2976,-25.83913,-43.713455,Normal
2977,-37.732754,-41.784256,Normal
2978,-49.553516,-34.04487,Normal
2979,-49.201694,-29.432821,Normal
2980,-46.643314,-27.720423,Normal
2981,-40.92915,-18.744377,Normal
2982,-39.82623,16.244038,Normal
2983,-32.034107,-14.255343,Normal
2984,-28.343544,-12.203779,Normal
2985,-19.819597,-16.135939,Normal
2986,-19.641212,-19.36974,Normal
2987,-13.391211,-22.055693,Normal
2988,-21.402134,-39.43513,Normal
2989,-24.01951,-40.881207,Normal
2990,-28.032177,-41.49048,Normal
2991,-38.325733,-42.340862,Normal
2992,-49.196148,-36.691372,Normal
2993,-49.05503,-30.378649,Normal
2994,-47.9014,-26.883654,Normal
2995,-41.43519,-19.235418,Normal
2996,-35.40509,-16.124811,Normal
2997,-30.829056,-13.674436,Normal
2998,-29.032873,-12.161039,Normal
2999,-19.08862,-15.529579,Normal
3000,34.177807,20.945826,Jamming
3001,40.048103,22.82239,Jamming
3002,43.95727,29.734592,Jamming
3003,46.630642,19.018623,Jamming
3004,13.484567,21.668776,Jamming
3005,33.37403,33.110596,Jamming
3006,30.020666,44.913284,Jamming
3007,45.669846,29.976873,Jamming
3008,41.62112,38.10921,Jamming
3009,29.11956,9.525654,Jamming
3010,16.806267,47.05049,Jamming
3011,45.307148,33.46899,Jamming
3012,35.664516,43.254765,Jamming
3013,27.634827,17.268238,Jamming
3014,21.359377,47.55122,Jamming
3015,29.963644,45.196274,Jamming
3016,46.19261,23.235281,Jamming
3017,42.565216,15.725373,Jamming
3018,10.838495,34.890587,Jamming
3019,43.02586,24.379004,Jamming
3020,44.523525,30.437952,Jamming
3021,30.448763,17.446663,Jamming
3022,15.437994,45.378864,Jamming
3023,39.565548,22.414223,Jamming
3024,30.038763,44.51498,Jamming
3025,46.09966,30.456968,Jamming
3026,16.827417,35.06844,Jamming
3027,29.39559,9.238345,Jamming
3028,43.356255,37.444767,Jamming
3029,43.71751,29.605291,Jamming
3030,52.450645,19.663813,Jamming
3031,20.917059,33.91052,Jamming
3032,22.617687,38.105274,Jamming
3033,29.904442,47.40497,Jamming
3034,14.677781,35.00944,Jamming
3035,23.01196,17.190264,Jamming
3036,45.847137,24.534414,Jamming
3037,37.92999,24.6341,Jamming
3038,43.53825,29.4856,Jamming
3039,48.822227,19.050423,Jamming
3040,37.225567,6.802886,Jamming
3041,42.15712,25.432718,Jamming
3042,30.297071,44.94543,Jamming
3043,26.986467,22.045734,Jamming
3044,40.943054,33.246677,Jamming
3045,33.24002,6.5192046,Jamming
3046,9.425601,33.560757,Jamming
3047,42.574352,33.9349,Jamming
3048,25.889187,21.479397,Jamming
3049,26.23722,7.861885,Jamming
3050,43.07646,12.042347,Jamming
3051,29.827253,43.99564,Jamming
3052,31.870575,22.429512,Jamming
3053,15.662852,17.514551,Jamming
3054,30.508978,8.740019,Jamming
3055,13.938894,28.711555,Jamming
3056,39.29538,31.253328,Jamming
3057,30.489267,19.006916,Jamming
3058,19.02259,13.371539,Jamming
3059,16.138788,13.101019,Jamming
3060,31.47089,46.531643,Jamming
3061,44.83611,14.791422,Jamming
3062,15.554992,39.015602,Jamming
3063,36.04367,17.008,Jamming
3064,35.609188,45.371735,Jamming
3065,44.19863,32.77138,Jamming
3066,31.295198,43.05423,Jamming
3067,44.53696,15.226851,Jamming
3068,17.544874,13.639831,Jamming
3069,30.550776,46.51801,Jamming
3070,14.026563,31.963686,Jamming
3071,15.979591,42.407867,Jamming
3072,31.287466,7.7029557,Jamming
3073,16.223751,43.256714,Jamming
3074,41.92657,34.65345,Jamming
3075,32.529312,10.378854,Jamming
3076,28.114923,28.469576,Jamming
3077,30.913738,5.7935233,Jamming
3078,22.366695,13.122759,Jamming
3079,38.20201,37.3603,Jamming
3080,25.258938,39.741432,Jamming
3081,32.19117,7.8180513,Jamming
3082,37.9848,19.927986,Jamming
3083,23.385296,49.612576,Jamming
3084,43.078003,15.890065,Jamming
3085,19.661476,13.051121,Jamming
3086,31.134235,43.08285,Jamming
3087,48.774403,22.851156,Jamming
3088,12.34643,17.667118,Jamming
3089,16.316483,43.458336,Jamming
3090,24.932596,37.295296,Jamming
3091,25.155083,13.493834,Jamming
3092,32.544716,24.23032,Jamming
3093,17.174423,48.53138,Jamming
3094,10.343601,34.30957,Jamming
3095,37.738388,24.450161,Jamming
3096,39.06309,23.627823,Jamming
3097,41.906715,37.94558,Jamming
3098,40.804337,24.238977,Jamming
3099,18.74568,45.314976,Jamming
3100,39.295185,28.085545,Jamming
3101,23.77563,48.983936,Jamming
3102,47.339886,34.46285,Jamming
3103,18.606728,13.420989,Jamming
3104,41.508305,36.891167,Jamming
3105,34.153076,8.736003,Jamming
3106,16.017273,15.363726,Jamming
3107,17.74602,18.076138,Jamming
3108,13.721793,15.654475,Jamming
3109,26.812756,14.027027,Jamming
3110,26.808784,34.59722,Jamming
3111,31.861326,9.493181,Jamming
3112,17.067713,24.772871,Jamming
3113,32.032883,21.64737,Jamming
3114,12.321303,36.603348,Jamming
3115,17.94162,46.478794,Jamming
3116,41.406803,38.156322,Jamming
3117,15.143795,35.660477,Jamming
3118,20.520567,14.657969,Jamming
3119,19.697065,48.770363,Jamming
3120,38.750797,38.1641,Jamming
3121,41.458572,17.8952,Jamming
3122,17.08961,44.717567,Jamming
3123,19.310768,20.98196,Jamming
3124,37.36692,24.359455,Jamming
3125,15.271922,17.314482,Jamming
3126,30.817873,22.892824,Jamming
3127,38.83948,24.923477,Jamming
3128,33.102734,31.278711,Jamming
3129,31.83509,14.761291,Jamming
3130,43.97701,26.243078,Jamming
3131,34.644135,10.419687,Jamming
3132,27.1469,19.542309,Jamming
3133,42.461613,24.923597,Jamming
3134,42.1296,37.565025,Jamming
3135,33.594116,48.989265,Jamming
3136,44.586334,23.819908,Jamming
3137,23.732758,49.222416,Jamming
3138,31.641783,43.435066,Jamming
3139,43.153137,20.436783,Jamming
3140,28.70363,40.976692,Jamming
3141,35.412067,20.014303,Jamming
3142,25.190935,39.725445,Jamming
3143,19.34646,37.87499,Jamming
3144,24.557428,8.836469,Jamming
3145,20.5898,22.302588,Jamming
3146,19.411993,42.82786,Jamming
3147,22.740757,50.379314,Jamming
3148,35.117844,45.66007,Jamming
3149,34.496555,10.424774,Jamming
3150,16.365978,20.395742,Jamming
3151,26.466208,36.95853,Jamming
3152,42.829403,23.44373,Jamming
3153,30.321976,21.21839,Jamming
3154,18.848686,45.414627,Jamming
3155,44.419827,35.621674,Jamming
3156,34.345936,10.473029,Jamming
3157,31.016056,43.810844,Jamming
3158,21.646309,12.520643,Jamming
3159,27.995453,25.993114,Jamming
3160,25.382336,39.56077,Jamming
3161,29.013752,38.50082,Jamming
3162,14.2657995,13.203794,Jamming
3163,41.057037,23.748478,Jamming
3164,40.763508,32.55489,Jamming
3165,34.750618,15.251213,Jamming
3166,45.48513,26.73987,Jamming
3167,19.39107,20.511318,Jamming
3168,35.298492,43.25095,Jamming
3169,51.148003,24.328545,Jamming
3170,32.124996,29.79871,Jamming
3171,19.030413,25.961105,Jamming
3172,22.953777,34.095184,Jamming
3173,46.122795,36.0389,Jamming
3174,51.853737,20.646463,Jamming
3175,20.751007,33.871212,Jamming
3176,33.88896,36.59786,Jamming
3177,32.039787,43.974934,Jamming
3178,17.129364,28.961365,Jamming
3179,13.603575,17.075708,Jamming
3180,18.249973,26.171404,Jamming
3181,32.99229,52.998947,Jamming
3182,39.68229,34.926357,Jamming
3183,34.51273,13.223741,Jamming
3184,18.337685,26.115507,Jamming
3185,29.475794,39.76902,Jamming
3186,45.394905,21.17095,Jamming
3187,25.924955,5.694299,Jamming
3188,12.056155,27.051676,Jamming
3189,29.431774,11.039038,Jamming
3190,14.035076,41.219524,Jamming
3191,37.337772,28.806036,Jamming
3192,28.57329,24.196991,Jamming
3193,14.472811,19.346443,Jamming
3194,12.552687,27.906347,Jamming
3195,32.955696,44.151543,Jamming
3196,32.26796,5.879214,Jamming
3197,12.60471,15.224795,Jamming
3198,50.564022,23.070658,Jamming
3199,25.022715,8.695404,Jamming
3200,47.750935,30.926912,Jamming
3201,51.00574,20.431799,Jamming
3202,12.3301735,23.948847,Jamming
3203,30.726383,17.336155,Jamming
3204,38.006622,44.45233,Jamming
3205,29.551476,18.020071,Jamming
3206,25.029886,18.15696,Jamming
3207,25.155167,13.20716,Jamming
3208,17.818405,15.909802,Jamming
3209,35.57853,30.46771,Jamming
3210,25.706253,22.482195,Jamming
3211,47.213367,24.037077,Jamming
3212,26.003277,6.046339,Jamming
3213,24.204906,44.2065,Jamming
3214,43.8513,12.997306,Jamming
3215,13.311858,15.652032,Jamming
3216,14.033827,13.017565,Jamming
3217,23.313242,17.96911,Jamming
3218,44.19072,30.749561,Jamming
3219,23.947327,9.431039,Jamming
3220,31.090414,8.644542,Jamming
3221,16.528942,25.507353,Jamming
3222,25.367971,41.201973,Jamming
3223,47.25385,18.045578,Jamming
3224,30.91068,18.907589,Jamming
3225,47.277943,14.813975,Jamming
3226,16.717192,38.24656,Jamming
3227,45.54771,36.392773,Jamming
3228,27.25129,39.419823,Jamming
3229,21.750875,32.41653,Jamming
3230,35.728626,44.925194,Jamming
3231,45.3854,21.43535,Jamming
3232,46.135918,13.44457,Jamming
3233,20.729734,10.005385,Jamming
3234,20.312551,11.3139,Jamming
3235,49.126575,19.486393,Jamming
3236,46.498547,24.079203,Jamming
3237,51.978542,20.361757,Jamming
3238,26.414156,20.720701,Jamming
3239,33.039196,11.9940605,Jamming
3240,26.349276,36.92599,Jamming
3241,32.717308,14.724499,Jamming
3242,31.840813,34.724598,Jamming
3243,23.134096,22.470327,Jamming
3244,31.644983,52.277344,Jamming
3245,44.36085,25.15298,Jamming
3246,27.672144,22.152742,Jamming
3247,23.68137,34.214348,Jamming
3248,30.47303,15.986473,Jamming
3249,36.530403,48.28071,Jamming
3250,45.491398,13.037752,Jamming
3251,29.813608,18.5505,Jamming
3252,24.310259,22.595459,Jamming
3253,51.97896,21.891022,Jamming
3254,45.31908,26.139034,Jamming
3255,30.216423,20.485468,Jamming
3256,34.223034,14.476053,Jamming
3257,23.33472,11.130735,Jamming
3258,34.22049,37.0484,Jamming
3259,11.506064,24.299875,Jamming
3260,18.428974,27.659592,Jamming
3261,12.542648,37.77546,Jamming
3262,28.023863,15.026551,Jamming
3263,46.851444,17.778086,Jamming
3264,27.675049,17.540329,Jamming
3265,16.571445,23.47488,Jamming
3266,43.314865,37.497387,Jamming
3267,49.4331,21.194756,Jamming
3268,33.16272,15.95013,Jamming
3269,19.28631,12.9719515,Jamming
3270,12.666152,15.327036,Jamming
3271,39.955593,17.167597,Jamming
3272,35.56425,27.752317,Jamming
3273,16.098965,14.396318,Jamming
3274,11.861509,23.009172,Jamming
3275,19.135921,13.4371,Jamming
3276,23.847939,31.762337,Jamming
3277,28.58765,20.209076,Jamming
3278,14.085947,23.826439,Jamming
3279,24.38121,32.469315,Jamming
3280,20.002178,19.692045,Jamming
3281,43.96995,26.117264,Jamming
3282,38.582413,48.356747,Jamming
3283,9.489306,20.323568,Jamming
3284,19.936993,16.772913,Jamming
3285,34.840683,45.506744,Jamming
3286,28.926058,23.670797,Jamming
3287,42.055897,22.943974,Jamming
3288,33.758778,17.348167,Jamming
3289,18.136738,45.578606,Jamming
3290,44.076996,25.546028,Jamming
3291,31.769072,12.454667,Jamming
3292,17.235086,40.042236,Jamming
3293,17.507109,15.2587,Jamming
3294,35.00233,38.18639,Jamming
3295,39.35023,34.098442,Jamming
3296,29.072832,14.65689,Jamming
3297,12.928102,20.011236,Jamming
3298,27.594193,44.270077,Jamming
3299,24.231468,49.08319,Jamming
3300,33.26342,32.94528,Jamming
3301,12.094149,42.135918,Jamming
3302,17.583048,47.27502,Jamming
3303,15.002668,29.028263,Jamming
3304,47.098606,13.056818,Jamming
3305,21.744781,12.93345,Jamming
3306,12.898856,16.891575,Jamming
3307,28.729921,15.926814,Jamming
3308,16.32774,36.385098,Jamming
3309,30.579859,20.782051,Jamming
3310,30.244934,35.310997,Jamming
3311,36.455116,11.568385,Jamming
3312,28.72196,44.680977,Jamming
3313,23.927107,49.165382,Jamming
3314,25.339216,24.40222,Jamming
3315,42.85437,21.64305,Jamming
3316,22.99339,25.54607,Jamming
3317,39.50533,34.722366,Jamming
3318,38.415462,37.28889,Jamming
3319,25.808613,34.410995,Jamming
3320,20.816145,50.445847,Jamming
3321,36.076546,49.096092,Jamming
3322,17.110373,48.48372,Jamming
3323,26.67945,24.634527,Jamming
3324,19.889145,27.396456,Jamming
3325,28.524427,14.919086,Jamming
3326,42.038338,28.714699,Jamming
3327,31.151215,18.241468,Jamming
3328,30.61783,18.066418,Jamming
3329,24.744804,48.92644,Jamming
3330,23.933336,35.34601,Jamming
3331,25.994427,32.130783,Jamming
3332,13.4065,13.650988,Jamming
3333,22.095413,30.75459,Jamming
3334,35.354816,28.280148,Jamming
3335,36.965565,29.013414,Jamming
3336,19.772919,18.342813,Jamming
3337,42.5598,11.609592,Jamming
3338,26.813068,17.353308,Jamming
3339,26.282755,41.66221,Jamming
3340,49.71697,30.980803,Jamming
3341,26.041504,35.482132,Jamming
3342,35.099632,12.288535,Jamming
3343,52.092987,31.75293,Jamming
3344,36.23827,29.697008,Jamming
3345,25.287004,31.592207,Jamming
3346,15.153975,41.858467,Jamming
3347,27.602932,21.099869,Jamming
3348,32.00184,44.628136,Jamming
3349,33.3489,14.646155,Jamming
3350,44.373657,29.446295,Jamming
3351,22.621685,24.058027,Jamming
3352,33.948154,20.242403,Jamming
3353,45.492485,31.344257,Jamming
3354,18.159035,47.062607,Jamming
3355,43.44947,19.982586,Jamming
3356,21.06298,14.321782,Jamming
3357,26.792953,42.56305,Jamming
3358,48.66973,35.21938,Jamming
3359,21.65068,32.36741,Jamming
3360,43.99407,29.722057,Jamming
3361,25.418833,31.672186,Jamming
3362,45.809696,31.432833,Jamming
3363,18.240656,31.073233,Jamming
3364,23.254808,50.005173,Jamming
3365,30.316536,24.840746,Jamming
3366,35.11334,47.825966,Jamming
3367,31.247932,21.295986,Jamming
3368,9.566499,19.71201,Jamming
3369,33.200027,43.802868,Jamming
3370,17.378317,28.278957,Jamming
3371,40.009697,32.813904,Jamming
3372,14.356694,18.499046,Jamming
3373,37.06444,27.193438,Jamming
3374,18.554434,40.72091,Jamming
3375,34.53257,47.224377,Jamming
3376,31.339811,20.612156,Jamming
3377,36.709858,15.567132,Jamming
3378,45.348293,18.766977,Jamming
3379,27.880383,17.181648,Jamming
3380,43.36523,28.147387,Jamming
3381,18.69087,26.638432,Jamming
3382,25.316849,15.874244,Jamming
3383,25.829855,11.827973,Jamming
3384,33.676323,47.404217,Jamming
3385,23.306011,21.956497,Jamming
3386,22.771093,25.24732,Jamming
3387,28.848375,27.364067,Jamming
3388,24.440022,8.439737,Jamming
3389,43.113564,30.355106,Jamming
3390,25.571564,18.43302,Jamming
3391,34.310097,24.365435,Jamming
3392,18.099894,23.29267,Jamming
3393,34.195774,46.265793,Jamming
3394,38.693756,22.765032,Jamming
3395,20.456905,25.830004,Jamming
3396,47.465965,16.173042,Jamming
3397,31.535189,13.27632,Jamming
3398,43.239433,30.143383,Jamming
3399,19.23658,25.994064,Jamming
3400,38.5157,48.3617,Jamming
3401,28.483171,24.189877,Jamming
3402,28.3323,46.42662,Jamming
3403,23.71327,9.545551,Jamming
3404,26.565536,12.070314,Jamming
3405,22.77855,45.715054,Jamming
3406,31.382051,15.309416,Jamming
3407,39.055042,29.22574,Jamming
3408,19.209421,18.37612,Jamming
3409,21.477053,24.307673,Jamming
3410,31.673635,8.59447,Jamming
3411,28.912539,43.891636,Jamming
3412,22.300814,10.128984,Jamming
3413,16.653576,30.139925,Jamming
3414,22.25931,44.53896,Jamming
3415,15.279174,35.393112,Jamming
3416,43.28215,35.004578,Jamming
3417,28.997139,18.689976,Jamming
3418,22.85946,27.623104,Jamming
3419,37.425533,12.22705,Jamming
3420,26.656034,44.65827,Jamming
3421,24.407484,12.049798,Jamming
3422,17.64822,29.907003,Jamming
3423,14.720733,25.418531,Jamming
3424,30.340183,20.210049,Jamming
3425,40.307037,29.24078,Jamming
3426,19.960321,31.615175,Jamming
3427,18.087011,42.782192,Jamming
3428,41.218334,17.535717,Jamming
3429,29.18173,42.71801,Jamming
3430,33.651115,9.53529,Jamming
3431,27.896292,35.096188,Jamming
3432,39.808685,12.618519,Jamming
3433,19.086998,41.58967,Jamming
3434,46.08087,34.029125,Jamming
3435,32.297707,31.062641,Jamming
3436,19.107515,41.849686,Jamming
3437,44.882725,15.425692,Jamming
3438,31.444773,52.20628,Jamming
3439,32.783375,23.208035,Jamming
3440,19.160433,48.69348,Jamming
3441,28.384552,45.669296,Jamming
3442,17.951878,14.254089,Jamming
3443,40.73224,28.880379,Jamming
3444,18.82428,14.353746,Jamming
3445,35.600117,32.59993,Jamming
3446,35.587852,30.197392,Jamming
3447,26.001425,41.52968,Jamming
3448,25.204716,22.04582,Jamming
3449,19.981453,45.671154,Jamming
3450,22.261189,43.73978,Jamming
3451,40.058693,46.12558,Jamming
3452,39.285645,33.42006,Jamming
3453,33.67079,27.30204,Jamming
3454,37.341644,23.053272,Jamming
3455,33.06749,12.097567,Jamming
3456,25.858873,43.441765,Jamming
3457,33.933353,27.285442,Jamming
3458,18.476942,21.823599,Jamming
3459,32.894955,45.278904,Jamming
3460,19.786001,31.205667,Jamming
3461,38.80903,31.437998,Jamming
3462,19.894705,25.626823,Jamming
3463,21.48269,17.7492,Jamming
3464,36.580204,36.387466,Jamming
3465,35.20146,46.20687,Jamming
3466,34.580128,30.3588,Jamming
3467,44.51315,34.221195,Jamming
3468,40.908848,32.276375,Jamming
3469,27.058956,46.21142,Jamming
3470,33.815857,52.922405,Jamming
3471,25.155901,26.401842,Jamming
3472,17.69123,9.073177,Jamming
3473,16.058424,33.861732,Jamming
3474,27.213093,41.907887,Jamming
3475,48.849724,32.249954,Jamming
3476,9.327988,30.663683,Jamming
3477,40.18423,13.646817,Jamming
3478,33.082794,39.59033,Jamming
3479,39.281536,35.46893,Jamming
3480,19.720642,48.166668,Jamming
3481,28.16293,45.350056,Jamming
3482,27.131598,24.933365,Jamming
3483,31.522686,52.23069,Jamming
3484,24.033068,23.071348,Jamming
3485,33.201508,6.4902253,Jamming
3486,17.940592,47.718563,Jamming
3487,36.1167,12.930804,Jamming
3488,38.367336,32.223972,Jamming
3489,20.146645,20.1385,Jamming
3490,16.47256,34.82148,Jamming
3491,19.540495,16.613789,Jamming
3492,29.779823,43.615135,Jamming
3493,18.87954,27.344917,Jamming
3494,18.613901,46.885532,Jamming
3495,39.7081,37.957993,Jamming
3496,27.344973,5.9458814,Jamming
3497,33.710857,52.92151,Jamming
3498,27.641205,46.518147,Jamming
3499,33.659187,44.209656,Jamming
3500,19.490637,28.24751,Jamming
3501,32.658222,51.026333,Jamming
3502,16.895155,25.417278,Jamming
3503,15.388281,27.731533,Jamming
3504,29.352167,49.34902,Jamming
3505,29.541264,8.822278,Jamming
3506,37.094715,30.74353,Jamming
3507,20.879507,14.842996,Jamming
3508,26.714777,26.77857,Jamming
3509,15.529483,26.082926,Jamming
3510,31.881649,48.373753,Jamming
3511,47.068233,32.95762,Jamming
3512,25.311743,26.041428,Jamming
3513,44.708637,33.68264,Jamming
3514,42.96295,35.4186,Jamming
3515,40.623096,32.69122,Jamming
3516,30.400782,49.166897,Jamming
3517,18.534727,30.326097,Jamming
3518,36.553986,48.404957,Jamming
3519,25.12399,44.291626,Jamming
3520,17.465443,48.665287,Jamming
3521,29.467175,8.772934,Jamming
3522,25.45829,51.39609,Jamming
3523,41.607708,17.527197,Jamming
3524,39.643734,30.801268,Jamming
3525,41.266624,24.632076,Jamming
3526,18.035328,15.800434,Jamming
3527,30.31703,8.536837,Jamming
3528,25.876478,45.997498,Jamming
3529,14.50161,28.773321,Jamming
3530,13.999105,28.735428,Jamming
3531,43.85682,33.927967,Jamming
3532,40.05831,46.10574,Jamming
3533,40.779537,32.07053,Jamming
3534,18.49856,30.291416,Jamming
3535,19.347763,28.447071,Jamming
3536,20.06444,27.088123,Jamming
3537,26.237116,44.808468,Jamming
3538,27.886524,5.828764,Jamming
3539,26.02117,5.734634,Jamming
3540,28.985456,49.37666,Jamming
3541,31.007545,21.887384,Jamming
3542,37.185665,30.657263,Jamming
3543,32.238235,11.461846,Jamming
3544,28.677284,16.729673,Jamming
3545,52.999607,19.47106,Jamming
3546,33.990078,9.051522,Jamming
3547,21.68811,28.978596,Jamming
3548,30.224588,28.08734,Jamming
3549,32.55191,52.742966,Jamming
3550,30.394634,20.155222,Jamming
3551,23.11789,40.479336,Jamming
3552,31.088915,13.707339,Jamming
3553,18.2509,31.061356,Jamming
3554,17.161991,12.223153,Jamming
3555,16.983757,27.513489,Jamming
3556,21.696554,7.7373233,Jamming
3557,17.904045,47.647346,Jamming
3558,32.552757,35.729767,Jamming
3559,32.635136,16.845675,Jamming
3560,20.73375,22.624792,Jamming
3561,23.432728,17.806091,Jamming
3562,22.09588,25.02569,Jamming
3563,25.541834,22.559801,Jamming
3564,13.408422,34.838264,Jamming
3565,24.179976,28.74525,Jamming
3566,22.927355,27.62403,Jamming
3567,29.27877,53.322674,Jamming
3568,30.036333,21.151392,Jamming
3569,20.230974,32.62118,Jamming
3570,19.945591,21.942976,Jamming
3571,27.5107,26.52683,Jamming
3572,36.79296,28.06569,Jamming
3573,17.869608,28.197714,Jamming
3574,24.01189,11.879636,Jamming
3575,17.929914,47.611816,Jamming
3576,20.221735,44.557095,Jamming
3577,42.27694,21.882692,Jamming
3578,34.126648,24.08209,Jamming
3579,46.18466,12.330512,Jamming
3580,32.38053,32.03201,Jamming
3581,11.09742,28.093672,Jamming
3582,51.708687,16.55827,Jamming
3583,17.861221,20.738636,Jamming
3584,33.22948,29.91218,Jamming
3585,35.709396,25.318216,Jamming
3586,34.68732,42.959915,Jamming
3587,27.297792,38.65914,Jamming
3588,32.62376,42.419292,Jamming
3589,29.593317,18.461172,Jamming
3590,9.832028,32.856026,Jamming
3591,33.45515,32.509644,Jamming
3592,27.6539,18.935825,Jamming
3593,15.626664,25.356865,Jamming
3594,37.312096,31.492456,Jamming
3595,14.466323,24.764156,Jamming
3596,36.074146,26.644728,Jamming
3597,33.072636,13.10802,Jamming
3598,28.579884,22.430561,Jamming
3599,32.23769,20.374802,Jamming
3600,51.72809,22.028755,Jamming
3601,32.184902,44.042744,Jamming
3602,27.695873,25.41532,Jamming
3603,18.925705,43.290142,Jamming
3604,11.747851,32.305916,Jamming
3605,34.54779,27.795666,Jamming
3606,30.865211,24.288202,Jamming
3607,43.196194,26.530249,Jamming
3608,43.984795,25.53946,Jamming
3609,37.062767,34.589787,Jamming
3610,27.477629,18.573652,Jamming
3611,22.717644,9.151993,Jamming
3612,31.149637,52.519104,Jamming
3613,33.62179,35.602787,Jamming
3614,33.928043,28.654926,Jamming
3615,25.36625,22.73702,Jamming
3616,28.293266,40.675076,Jamming
3617,33.647236,23.698027,Jamming
3618,32.361732,31.2147,Jamming
3619,18.347977,20.858135,Jamming
3620,32.047237,9.5569725,Jamming
3621,50.629177,23.768425,Jamming
3622,23.80572,26.622934,Jamming
3623,43.218685,31.377693,Jamming
3624,19.550734,25.540644,Jamming
3625,17.138828,43.809544,Jamming
3626,16.704306,41.262943,Jamming
3627,29.229399,45.442085,Jamming
3628,13.324479,28.498415,Jamming
3629,34.19501,13.804291,Jamming
3630,34.734962,15.483691,Jamming
3631,24.058374,19.62989,Jamming
3632,39.80103,34.900555,Jamming
3633,30.006123,26.725702,Jamming
3634,13.870336,37.052135,Jamming
3635,26.66261,20.764217,Jamming
3636,25.807074,44.956207,Jamming
3637,17.390915,20.520002,Jamming
3638,36.015415,6.6072235,Jamming
3639,18.432405,20.349913,Jamming
3640,32.58556,15.738824,Jamming
3641,43.22476,31.397081,Jamming
3642,25.583475,14.991352,Jamming
3643,17.193747,43.623108,Jamming
3644,25.261381,33.762035,Jamming
3645,33.47311,45.267193,Jamming
3646,28.152779,26.122995,Jamming
3647,18.06543,28.76082,Jamming
3648,37.723118,8.284267,Jamming
3649,28.34291,19.211884,Jamming
3650,43.144867,29.955141,Jamming
3651,17.205149,43.69159,Jamming
3652,35.921505,7.406209,Jamming
3653,33.78995,23.641373,Jamming
3654,27.344809,49.203922,Jamming
3655,10.226077,36.749733,Jamming
3656,27.589638,12.602144,Jamming
3657,27.937723,14.147362,Jamming
3658,26.887115,34.556694,Jamming
3659,43.557247,31.516796,Jamming
3660,24.191725,24.039583,Jamming
3661,16.807142,46.657715,Jamming
3662,30.92509,52.53541,Jamming
3663,33.92049,47.1529,Jamming
3664,35.259064,30.482622,Jamming
3665,32.866127,6.3098316,Jamming
3666,18.944798,26.349724,Jamming
3667,38.917286,38.93943,Jamming
